id,male,age,marital,education,balance,housing,treatment,donation
38464,0,38,divorced,secondary,48,no,0,211.5
38465,1,27,single,unknown,446,no,1,200.5
38466,1,41,married,secondary,902,yes,1,282.2
38467,0,34,married,primary,793,no,0,169.1
38468,1,55,divorced,tertiary,979,no,1,344.2
38469,1,46,married,tertiary,217,no,1,310
38470,0,41,married,primary,7735,yes,0,180.7
38471,0,36,married,secondary,957,yes,0,210.9
38472,0,32,single,tertiary,2536,no,0,190.3
38473,1,45,married,secondary,809,yes,0,237
38474,1,37,married,secondary,1314,yes,1,245.6
38475,1,41,married,secondary,0,yes,0,270
38476,0,28,single,secondary,153,yes,1,205.5
38477,0,32,single,tertiary,1831,yes,1,245.9
38478,0,48,married,tertiary,322,no,1,262.6
38479,0,41,married,secondary,3992,yes,0,250.8
38480,1,60,married,unknown,2923,no,0,295.9
38481,1,41,divorced,secondary,787,yes,1,312.8
38482,1,33,married,secondary,86,yes,1,239.2
38483,0,31,married,secondary,212,yes,0,174.6
38484,0,46,married,secondary,1069,no,1,248.5
38485,1,38,married,tertiary,-70,yes,1,229
38486,0,38,married,secondary,-762,yes,1,289.1
38487,0,31,married,secondary,0,yes,0,169.8
38488,1,39,single,tertiary,5803,yes,0,238.5
38489,1,53,married,unknown,619,yes,1,318
38490,1,43,single,tertiary,3529,no,1,260.3
38491,1,50,married,secondary,2497,yes,0,228.3
38492,0,51,married,secondary,2237,yes,0,258
38493,1,36,married,secondary,2357,no,1,267.4
38494,0,28,single,tertiary,2380,no,1,221.9
38495,0,53,married,unknown,4446,yes,0,244.5
38496,1,35,single,tertiary,0,no,1,270.4
38497,1,27,divorced,secondary,-3,yes,1,241.2
38498,1,43,married,primary,60,yes,1,261.7
38499,0,27,married,tertiary,581,no,1,201.7
38500,1,37,married,tertiary,801,no,1,272.6
38501,1,55,married,unknown,7864,yes,0,302.6
38502,0,36,married,secondary,480,yes,1,212
38503,1,40,married,secondary,9374,no,1,297.8
38504,0,30,single,tertiary,7513,no,1,198.4
38505,1,34,married,tertiary,1611,yes,1,248.9
38506,1,23,married,primary,8627,yes,1,246
38507,1,61,married,tertiary,76,no,1,334.8
38508,1,61,married,secondary,967,no,1,366.7
38509,0,46,married,primary,3451,no,1,271.2
38510,0,39,married,tertiary,722,no,1,245.8
38511,0,33,married,secondary,804,yes,0,198
38512,0,28,single,secondary,290,no,0,194
38513,1,32,single,secondary,116,yes,1,248.8
38514,1,42,married,primary,-10,yes,1,309.5
38515,0,51,married,secondary,500,yes,1,285.3
38516,1,52,divorced,primary,1291,yes,1,312
38517,1,34,married,tertiary,0,yes,0,227
38518,1,42,single,tertiary,753,yes,1,306.6
38519,1,63,single,tertiary,0,no,0,336
38520,1,60,married,primary,768,no,1,346.2
38521,0,33,married,primary,-195,yes,0,206.1
38522,0,35,single,primary,367,no,0,235.7
38523,0,28,single,secondary,4229,yes,1,248.5
38524,0,42,married,secondary,-34,yes,0,191.5
38525,0,36,single,tertiary,197,no,0,193.3
38526,0,49,divorced,secondary,203,yes,1,295.7
38527,0,28,divorced,tertiary,172,no,0,140.4
38528,0,56,single,tertiary,272,yes,0,240.7
38529,0,33,married,secondary,0,yes,0,197.9
38530,0,27,single,tertiary,3196,yes,1,198.1
38531,1,49,married,tertiary,92,yes,1,342
38532,1,54,married,primary,208,no,0,318.8
38533,1,53,married,secondary,459,no,1,305
38534,1,31,divorced,secondary,202,yes,0,214.9
38535,1,28,single,secondary,56,yes,1,251.2
38536,1,32,married,secondary,119,yes,1,263.1
38537,1,30,single,tertiary,60,yes,0,236
38538,0,49,divorced,tertiary,0,no,0,209.7
38539,0,33,married,secondary,3576,yes,0,199.9
38540,0,25,single,tertiary,172,yes,0,167.8
38541,0,34,divorced,secondary,202,yes,1,240.8
38542,1,33,married,secondary,0,no,1,234.4
38543,0,52,married,secondary,-9,no,0,284.7
38544,0,31,married,secondary,1664,yes,0,170
38545,0,28,married,secondary,373,yes,1,158.4
38546,1,36,single,tertiary,2806,yes,0,207.3
38547,1,49,married,secondary,-74,no,1,301.2
38548,1,43,married,tertiary,348,yes,1,285.2
38549,1,37,married,primary,0,yes,1,264
38550,0,42,divorced,secondary,1577,yes,1,262.9
38551,1,39,married,secondary,147,no,1,297.5
38552,0,31,married,secondary,-230,yes,0,197
38553,1,21,single,primary,8627,no,1,258.8
38554,0,52,married,tertiary,0,yes,1,290.3
38555,1,47,married,secondary,1219,yes,1,269.3
38556,0,42,married,secondary,352,no,0,246.7
38557,0,36,single,tertiary,980,no,0,187.6
38558,0,30,married,tertiary,877,yes,1,217.7
38559,0,38,married,secondary,740,no,1,299.8
38560,1,51,married,primary,872,no,0,265.2
38561,0,35,married,tertiary,20,no,1,239.6
38562,1,38,married,secondary,15,no,1,285.2
38563,1,32,single,tertiary,151,yes,1,286
38564,0,53,divorced,unknown,907,no,0,275.3
38565,1,35,married,secondary,505,yes,0,207.6
38566,1,26,single,secondary,592,no,1,222.5
38567,1,56,married,primary,3391,no,0,285
38568,1,55,married,unknown,386,yes,1,339.8
38569,1,33,married,secondary,-241,yes,1,244.7
38570,1,58,married,tertiary,9676,no,1,342.8
38571,1,33,married,secondary,745,yes,0,230.7
38572,1,32,single,secondary,0,yes,1,269.5
38573,1,32,single,tertiary,151,no,1,270.4
38574,0,70,divorced,secondary,2815,no,1,353.7
38575,0,55,married,tertiary,9756,yes,0,287.3
38576,1,32,single,secondary,0,no,0,205.6
38577,1,38,single,tertiary,807,yes,1,259.3
38578,0,58,married,secondary,2,yes,0,275.6
38579,1,43,married,unknown,3485,no,0,234.4
38580,1,49,married,unknown,323,yes,1,304.4
38581,0,55,married,primary,343,yes,0,240.9
38582,0,38,single,secondary,883,yes,1,269.4
38583,1,30,single,secondary,566,no,1,242
38584,1,60,divorced,secondary,385,no,0,314.5
38585,1,27,single,tertiary,0,no,0,163.7
38586,0,48,married,primary,750,no,0,253.9
38587,1,42,married,primary,7041,yes,1,308.8
38588,1,46,single,tertiary,1410,no,1,315.6
38589,1,31,married,primary,2581,no,1,229.7
38590,0,35,single,secondary,847,yes,0,185.4
38591,1,31,married,secondary,-45,no,0,229.6
38592,1,28,single,tertiary,0,no,1,210
38593,0,45,married,secondary,1477,yes,0,228.7
38594,0,45,married,primary,2433,yes,1,292
38595,1,52,married,secondary,9,yes,1,314.5
38596,1,30,single,secondary,4787,yes,1,249.6
38597,1,59,single,secondary,319,no,1,350.8
38598,1,45,married,tertiary,3370,yes,1,273.3
38599,0,36,single,tertiary,9019,yes,0,180.2
38600,1,25,single,secondary,119,no,1,277.9
38601,1,34,single,tertiary,144,yes,0,207.3
38602,1,43,married,tertiary,210,no,0,230
38603,0,47,married,unknown,9328,no,0,227.1
38604,0,53,divorced,primary,1545,yes,1,296.2
38605,1,42,married,tertiary,9009,no,1,267.8
38606,1,38,divorced,primary,0,yes,1,269.3
38607,1,37,divorced,secondary,1040,yes,1,250.3
38608,0,33,married,primary,82,yes,0,186.7
38609,0,47,married,tertiary,1890,no,1,220.2
38610,1,42,married,primary,2519,yes,1,277.4
38611,0,50,married,secondary,841,yes,0,247.7
38612,1,57,single,secondary,254,no,1,271.4
38613,1,29,single,tertiary,4210,yes,1,234.3
38614,1,60,married,unknown,2923,no,1,357
38615,1,44,divorced,tertiary,1273,yes,1,270.4
38616,1,58,divorced,primary,25,no,1,357.7
38617,0,31,single,secondary,691,yes,0,173.8
38618,0,46,married,secondary,556,yes,1,231.8
38619,1,33,divorced,secondary,0,yes,1,278
38620,1,38,married,tertiary,-70,yes,0,249.1
38621,0,45,married,primary,180,yes,1,264.9
38622,1,47,divorced,primary,66,yes,1,327
38623,1,30,single,tertiary,726,yes,1,267.8
38624,0,42,married,secondary,473,yes,0,198
38625,1,48,single,unknown,0,yes,1,298.6
38626,1,84,married,unknown,230,no,1,415.4
38627,1,57,divorced,secondary,2538,yes,1,368.4
38628,0,32,married,tertiary,820,yes,0,176.3
38629,1,30,married,secondary,122,yes,0,224.2
38630,0,43,married,secondary,-465,yes,0,218.5
38631,1,51,single,unknown,-55,yes,1,353.5
38632,0,35,divorced,secondary,3636,yes,0,214.1
38633,0,26,single,secondary,7,no,1,194.8
38634,1,45,married,tertiary,0,no,1,294.8
38635,0,33,single,tertiary,9449,yes,0,202
38636,1,34,married,tertiary,0,yes,0,213.4
38637,0,61,single,primary,848,yes,1,290.6
38638,1,33,single,tertiary,2155,yes,0,235
38639,1,41,married,secondary,920,no,0,236.3
38640,1,28,married,secondary,0,yes,0,188
38641,0,35,married,secondary,13,yes,1,247.6
38642,0,41,married,secondary,21515,no,1,203.4
38643,1,50,married,unknown,4374,yes,0,269
38644,0,44,married,tertiary,3463,no,0,264.7
38645,1,30,single,secondary,0,yes,1,225.3
38646,0,58,married,secondary,3382,no,0,279.6
38647,1,31,married,secondary,-331,yes,1,254.7
38648,1,39,divorced,secondary,282,yes,1,254.6
38649,1,34,married,primary,351,yes,0,224.1
38650,1,37,single,secondary,61,yes,0,241.2
38651,0,33,single,tertiary,23,no,1,254.6
38652,1,46,single,tertiary,705,no,1,302.4
38653,0,61,married,secondary,997,no,0,288.4
38654,0,38,married,secondary,994,no,1,238.7
38655,0,42,single,tertiary,782,no,0,226.3
38656,1,35,married,tertiary,1100,yes,0,191.1
38657,0,42,married,secondary,0,no,0,259
38658,1,37,married,secondary,4760,yes,1,261.6
38659,0,46,married,secondary,466,yes,0,235.2
38660,0,60,single,tertiary,366,no,1,344.4
38661,1,46,married,unknown,242,no,1,281.5
38662,1,27,married,secondary,639,yes,1,280.9
38663,1,43,single,primary,1211,no,1,277.1
38664,0,49,married,tertiary,1784,no,0,258.1
38665,0,48,married,secondary,302,no,0,212.3
38666,1,33,married,secondary,86,yes,0,193.5
38667,0,54,single,tertiary,2171,no,0,293.5
38668,1,29,single,secondary,908,no,1,246.6
38669,1,59,married,primary,0,no,1,331.9
38670,0,53,married,secondary,0,yes,0,264.6
38671,1,53,married,secondary,-118,no,0,275
38672,0,52,single,primary,0,no,1,335.4
38673,1,61,divorced,tertiary,2917,no,1,343.5
38674,1,31,married,tertiary,459,yes,1,218.1
38675,1,42,married,secondary,214,no,1,272.9
38676,0,24,single,secondary,508,yes,0,169.3
38677,0,26,married,secondary,245,yes,1,217.6
38678,0,32,single,secondary,2817,yes,1,230.2
38679,0,56,married,primary,551,no,1,298.5
38680,0,35,divorced,tertiary,883,no,1,259.8
38681,1,72,married,primary,279,no,0,317.4
38682,1,46,married,primary,276,yes,1,310.7
38683,0,53,married,primary,995,no,1,308.9
38684,1,32,married,tertiary,4761,no,1,229.7
38685,1,53,married,tertiary,37,no,1,323.3
38686,1,51,married,secondary,2662,yes,1,327.2
38687,0,28,married,secondary,4287,yes,0,169.5
38688,0,57,single,primary,179,no,1,301.2
38689,1,61,married,secondary,76,no,0,300.4
38690,1,36,married,secondary,141,yes,0,221.6
38691,0,34,married,tertiary,691,no,0,205.3
38692,0,51,married,secondary,867,yes,0,226.5
38693,1,27,single,secondary,0,no,1,220.5
38694,1,35,single,tertiary,71,yes,0,200.4
38695,0,52,married,tertiary,826,yes,0,294.7
38696,0,29,divorced,tertiary,-402,yes,0,192.8
38697,0,28,single,secondary,94,yes,0,177
38698,0,49,single,secondary,25824,no,0,230.4
38699,0,32,single,tertiary,2536,no,1,204.1
38700,1,37,married,secondary,1314,no,0,229.3
38701,0,32,single,tertiary,930,no,1,234.5
38702,1,56,married,primary,3391,no,0,274.6
38703,0,37,married,secondary,480,yes,1,244.5
38704,1,31,single,tertiary,-162,yes,1,254.2
38705,1,40,divorced,tertiary,1513,no,1,244.3
38706,1,31,single,tertiary,1166,yes,1,229.8
38707,1,40,divorced,tertiary,5037,no,0,247.7
38708,0,46,single,tertiary,2154,yes,1,263.3
38709,1,65,single,secondary,415,no,0,312.3
38710,1,36,single,tertiary,-679,yes,1,232.4
38711,0,29,single,tertiary,145,no,0,177
38712,0,49,married,primary,249,yes,1,310.1
38713,1,37,divorced,secondary,410,no,1,260.5
38714,0,51,married,secondary,3180,yes,1,309.2
38715,0,57,single,secondary,295,yes,1,347
38716,1,37,single,secondary,61,no,1,279
38717,1,36,divorced,primary,142,yes,1,276
38718,0,27,single,primary,-221,yes,0,182.5
38719,0,55,married,tertiary,-612,yes,1,299.1
38720,1,37,married,secondary,4760,yes,1,287.1
38721,1,34,married,secondary,1,yes,1,316.4
38722,1,46,married,primary,174,yes,0,253
38723,1,37,married,tertiary,3288,no,1,274.1
38724,1,64,married,unknown,300,no,1,334.1
38725,1,34,married,secondary,1007,yes,0,206.6
38726,1,26,single,tertiary,294,no,0,175.5
38727,0,39,married,secondary,6,yes,0,195.8
38728,0,33,divorced,secondary,411,no,0,215.5
38729,0,55,single,secondary,5715,no,0,253.9
38730,1,52,married,secondary,428,no,1,342.3
38731,1,56,married,tertiary,318,yes,1,357.4
38732,1,53,single,secondary,-118,yes,1,334.2
38733,1,36,divorced,secondary,0,yes,0,256.6
38734,1,61,married,primary,0,no,0,322.4
38735,1,50,divorced,tertiary,100,yes,1,273.7
38736,1,49,married,secondary,1114,yes,1,268
38737,0,33,single,secondary,238,yes,0,177.7
38738,1,53,married,tertiary,2289,yes,1,318.9
38739,1,35,married,tertiary,0,no,1,299
38740,0,43,married,secondary,264,yes,1,267.9
38741,1,46,married,primary,222,no,1,273.8
38742,0,41,married,secondary,1602,yes,0,227.4
38743,1,25,single,primary,34,yes,1,267.1
38744,0,36,single,tertiary,9019,no,1,227.7
38745,0,29,married,secondary,84,yes,0,188
38746,1,27,single,secondary,15,no,1,250.8
38747,1,30,single,tertiary,305,no,0,225.1
38748,1,53,divorced,secondary,112,no,1,306.7
38749,1,27,single,tertiary,3083,no,0,236.6
38750,0,28,single,secondary,769,yes,1,194.1
38751,0,79,married,primary,6483,yes,1,389.9
38752,0,36,single,secondary,774,yes,0,200.1
38753,0,30,married,primary,2581,yes,0,168.9
38754,1,33,married,secondary,331,yes,1,259.6
38755,1,42,married,secondary,-105,yes,1,299.3
38756,0,52,married,secondary,11,yes,1,295
38757,1,48,married,secondary,-20,no,1,288.4
38758,0,35,married,tertiary,93,yes,1,233.9
38759,1,51,married,primary,1466,yes,0,342
38760,0,54,divorced,tertiary,0,yes,0,230.8
38761,0,32,married,secondary,759,yes,0,172.1
38762,0,48,single,tertiary,440,no,0,227.7
38763,0,39,married,secondary,1072,no,1,259
38764,1,40,divorced,secondary,-375,yes,1,285.7
38765,1,31,married,tertiary,8312,no,1,209.9
38766,0,45,married,primary,0,no,1,245.2
38767,0,33,married,secondary,4790,yes,0,182.8
38768,1,41,married,secondary,171,yes,0,228
38769,0,44,divorced,secondary,14,no,1,281.3
38770,1,36,married,tertiary,1477,yes,0,217
38771,0,34,married,tertiary,544,no,1,238.7
38772,1,58,divorced,secondary,1,no,1,355.3
38773,0,44,married,secondary,93,no,0,261
38774,1,34,married,secondary,326,yes,1,260.7
38775,0,35,single,tertiary,44,yes,0,191.4
38776,1,48,married,secondary,10655,yes,1,314.9
38777,0,34,divorced,tertiary,674,no,1,240.2
38778,1,31,married,secondary,3242,yes,1,250.4
38779,1,34,married,secondary,586,yes,0,226.6
38780,1,37,married,secondary,215,yes,0,244.9
38781,0,34,married,secondary,857,yes,0,183.9
38782,1,30,single,secondary,395,no,0,173.1
38783,1,50,married,secondary,372,yes,1,339.6
38784,1,45,married,secondary,88,no,1,273
38785,0,30,married,primary,355,yes,0,182.8
38786,1,32,married,secondary,2089,yes,1,282
38787,1,39,married,tertiary,-276,yes,1,254.4
38788,1,39,married,tertiary,-276,yes,1,241.3
38789,0,47,divorced,secondary,8515,no,1,306.5
38790,1,35,married,tertiary,1100,yes,1,269.4
38791,0,49,single,primary,133,no,1,277.9
38792,0,28,married,secondary,100,yes,0,188.8
38793,0,43,married,unknown,1519,no,1,252.9
38794,0,46,married,tertiary,1148,yes,1,286.5
38795,1,34,divorced,tertiary,4515,yes,0,193.8
38796,1,41,married,secondary,780,yes,1,306.9
38797,0,48,married,primary,5173,yes,0,229.4
38798,1,34,married,secondary,1,yes,1,253.2
38799,1,32,married,secondary,84,yes,1,255.9
38800,1,50,married,unknown,85,yes,0,247.9
38801,1,57,single,secondary,158,no,1,328.5
38802,1,33,married,secondary,745,yes,1,217.5
38803,0,32,single,secondary,2478,no,0,219.2
38804,0,35,single,secondary,1732,no,1,219.9
38805,1,31,single,secondary,36,no,0,197.1
38806,0,42,married,secondary,0,no,1,266.7
38807,1,36,divorced,tertiary,608,no,1,262.3
38808,1,46,married,primary,2904,yes,0,312.5
38809,1,46,married,tertiary,405,no,1,283.2
38810,1,39,married,secondary,-183,yes,1,292.5
38811,1,41,single,secondary,748,yes,1,260.6
38812,1,73,married,secondary,4130,no,1,344.8
38813,0,39,single,primary,102,yes,1,231.2
38814,1,39,divorced,secondary,1959,yes,1,244.8
38815,1,48,married,secondary,841,no,1,301.9
38816,0,23,married,secondary,246,yes,0,163.3
38817,0,49,married,primary,563,no,0,260.8
38818,1,41,married,tertiary,231,no,0,226
38819,1,29,single,secondary,534,no,1,264.4
38820,0,29,divorced,secondary,452,no,1,220
38821,1,40,married,secondary,56,yes,1,300
38822,1,32,single,tertiary,28,no,0,194.6
38823,0,47,single,tertiary,3727,no,1,260.4
38824,1,53,married,tertiary,3177,yes,0,288.1
38825,0,40,married,secondary,-839,yes,1,293.5
38826,1,49,married,tertiary,323,yes,0,267.6
38827,0,22,single,tertiary,549,no,0,137.5
38828,0,58,married,primary,565,yes,1,278.9
38829,0,59,married,secondary,0,no,0,265.2
38830,0,47,divorced,tertiary,-154,yes,1,306.7
38831,1,42,married,secondary,2416,yes,0,251.1
38832,1,34,married,secondary,475,yes,1,262.2
38833,1,29,married,secondary,15,yes,1,228.5
38834,1,52,single,tertiary,1623,yes,0,289.2
38835,0,53,married,tertiary,4446,yes,0,256.5
38836,1,22,single,secondary,333,no,1,205.7
38837,1,37,married,unknown,2323,yes,1,286
38838,0,49,married,primary,0,yes,1,338.3
38839,0,38,married,primary,290,yes,1,224.9
38840,0,47,married,secondary,1230,yes,1,248
38841,1,39,married,secondary,260,yes,0,243.1
38842,1,55,single,tertiary,0,yes,0,275.7
38843,0,56,single,unknown,2038,no,0,254.2
38844,1,46,divorced,primary,1429,yes,1,279.7
38845,0,21,single,unknown,549,yes,1,157
38846,0,41,married,secondary,1334,no,0,230.6
38847,1,31,divorced,secondary,459,yes,1,230
38848,0,49,married,secondary,280,yes,0,241.6
38849,0,31,single,tertiary,574,yes,0,211.2
38850,0,43,married,tertiary,2886,yes,0,220.8
38851,0,47,single,tertiary,8106,yes,1,294.6
38852,1,27,single,secondary,113,no,0,195.8
38853,1,51,married,secondary,260,yes,0,273.1
38854,0,45,married,tertiary,-206,no,1,279.7
38855,1,36,married,tertiary,495,yes,1,322
38856,1,26,single,secondary,-32,yes,1,239.7
38857,1,50,married,secondary,2497,no,1,306.3
38858,0,28,married,secondary,100,yes,0,182.6
38859,1,27,single,tertiary,0,no,1,230.1
38860,1,34,married,tertiary,180,no,1,277.6
38861,1,32,married,tertiary,4761,yes,0,244.4
38862,1,55,married,tertiary,1598,yes,0,293.6
38863,1,44,married,primary,-237,yes,1,260.3
38864,1,37,married,secondary,131,yes,0,265
38865,0,37,married,tertiary,0,no,1,229.3
38866,1,52,married,secondary,657,no,0,234.3
38867,1,29,married,secondary,596,yes,0,209.8
38868,0,61,married,secondary,76,yes,1,315.2
38869,0,49,married,secondary,8545,yes,0,241.2
38870,1,36,divorced,secondary,67,no,1,250.1
38871,0,31,single,secondary,691,no,0,173
38872,0,45,married,tertiary,-192,yes,1,264.2
38873,1,35,single,secondary,0,no,0,207.7
38874,1,29,single,tertiary,33,yes,0,188.7
38875,1,60,divorced,secondary,27,yes,1,347.9
38876,1,43,married,secondary,0,yes,1,302.9
38877,1,53,divorced,secondary,0,yes,1,320.5
38878,1,37,divorced,tertiary,608,no,1,250.4
38879,1,39,single,tertiary,-401,no,0,243
38880,1,34,married,tertiary,0,yes,0,229
38881,1,44,married,secondary,0,yes,1,307.5
38882,0,47,divorced,unknown,113,no,0,263.3
38883,0,35,married,secondary,2,no,0,182.7
38884,0,34,married,secondary,1076,yes,1,229.3
38885,0,38,married,secondary,-673,yes,0,190.8
38886,0,51,married,primary,844,no,0,247.6
38887,0,46,married,unknown,5543,no,0,195.7
38888,1,49,married,primary,-37,no,0,279.1
38889,0,26,single,secondary,127,no,0,195.2
38890,1,50,single,secondary,60,no,0,264.8
38891,0,30,married,tertiary,3134,no,0,175.1
38892,0,47,divorced,tertiary,2515,yes,1,285.2
38893,0,31,single,tertiary,62,no,0,161.9
38894,0,70,married,secondary,19,no,1,351.2
