id,male,age,marital,education,balance,housing,treatment,donation
19571,1,46,single,tertiary,1790,yes,1,357
19572,1,44,married,secondary,-237,yes,0,257.3
19573,0,48,divorced,secondary,20,yes,1,255.6
19574,1,50,married,tertiary,4374,yes,1,329.2
19575,0,40,married,primary,1397,yes,0,234.9
19576,1,39,married,primary,267,yes,1,227
19577,1,37,married,tertiary,393,yes,1,254.3
19578,1,38,married,secondary,-469,yes,0,237.6
19579,0,56,divorced,secondary,14,yes,1,294.1
19580,0,42,married,secondary,792,yes,1,244.6
19581,0,54,single,primary,217,no,1,252.3
19582,0,54,married,tertiary,0,yes,0,269
19583,1,45,married,tertiary,0,no,1,255.2
19584,0,42,married,secondary,525,no,0,215.9
19585,0,30,single,tertiary,7513,no,0,217.6
19586,1,39,married,primary,209,no,1,260.7
19587,0,56,married,tertiary,238,no,1,298.5
19588,0,52,single,primary,-970,no,0,274.5
19589,1,34,married,secondary,-228,yes,0,243.5
19590,0,52,married,secondary,-9,no,1,303.1
19591,1,41,married,secondary,64,yes,0,248.2
19592,1,32,divorced,tertiary,0,yes,0,186.9
19593,1,42,single,secondary,1022,no,0,271.2
19594,0,33,married,secondary,804,yes,1,240.4
19595,0,30,single,tertiary,7845,no,1,247.4
19596,0,35,married,tertiary,298,yes,1,198
19597,1,57,divorced,primary,25,no,0,298.7
19598,1,30,single,secondary,2186,yes,0,236.2
19599,1,50,married,secondary,3025,yes,0,302.4
19600,0,33,married,secondary,3576,yes,0,187.7
19601,0,53,married,primary,22370,no,1,297.7
19602,0,48,single,primary,1150,no,0,262.2
19603,1,66,married,tertiary,2301,no,0,359.8
19604,0,35,divorced,secondary,221,yes,0,183.4
19605,0,47,married,secondary,3973,yes,0,260.3
19606,0,59,married,secondary,319,yes,1,335.9
19607,0,58,married,tertiary,671,yes,0,309.7
19608,1,40,married,secondary,109,no,1,313.1
19609,0,29,married,secondary,361,yes,0,195.8
19610,0,37,married,secondary,11,no,1,234.8
19611,0,43,married,secondary,-179,yes,0,210.7
19612,1,30,married,primary,0,no,0,210.7
19613,1,57,divorced,secondary,-123,no,1,308.3
19614,0,57,married,unknown,839,no,1,287.6
19615,0,27,married,unknown,-220,yes,1,239.2
19616,0,49,married,secondary,365,yes,0,268
19617,1,43,married,tertiary,130,yes,1,250.6
19618,0,34,married,secondary,856,yes,0,191.1
19619,1,42,married,secondary,508,yes,0,261
19620,1,32,married,primary,396,yes,0,243.5
19621,0,45,divorced,tertiary,92,no,0,243.3
19622,0,40,married,secondary,93,yes,0,248.4
19623,0,36,married,secondary,16430,yes,1,245.3
19624,0,26,married,primary,245,yes,0,179.9
19625,1,52,married,secondary,779,yes,1,313.7
19626,0,40,divorced,secondary,1022,yes,1,251.8
19627,1,71,married,secondary,14220,no,1,382.5
19628,1,48,married,tertiary,4265,yes,1,304.4
19629,1,28,single,tertiary,378,yes,1,245.3
19630,1,32,married,primary,6217,yes,1,260.8
19631,1,56,divorced,tertiary,802,no,1,298.9
19632,0,33,married,secondary,2727,yes,1,234.9
19633,1,37,divorced,secondary,33,no,0,193.5
19634,0,65,married,tertiary,890,no,1,315.2
19635,0,58,single,secondary,16264,yes,1,345.9
19636,0,31,single,secondary,747,yes,1,223.6
19637,1,37,divorced,primary,0,yes,0,257.6
19638,1,32,single,tertiary,-280,yes,1,243.5
19639,1,33,married,primary,86,yes,0,241.7
19640,1,26,single,tertiary,-162,no,1,272.1
19641,0,32,single,primary,187,yes,0,162.9
19642,0,33,married,tertiary,9305,no,0,149.1
19643,1,47,married,tertiary,2597,no,1,316.7
19644,1,28,single,tertiary,172,yes,1,277.5
19645,0,36,divorced,tertiary,2843,no,1,254
19646,1,32,married,tertiary,-33,yes,1,251.4
19647,0,29,married,secondary,318,yes,1,212.2
19648,1,56,divorced,tertiary,410,no,1,317.6
19649,0,32,single,primary,2478,yes,0,237.8
19650,1,34,married,secondary,-308,yes,1,270.1
19651,1,60,divorced,unknown,174,no,1,351.2
19652,1,42,married,tertiary,4209,yes,1,265.9
19653,1,57,married,primary,32,no,1,317.3
19654,1,41,single,tertiary,1361,no,0,253
19655,0,32,married,secondary,217,yes,0,185.3
19656,1,46,married,secondary,271,no,1,296.8
19657,0,83,married,secondary,1503,no,0,337.2
19658,0,54,married,secondary,-630,yes,0,286.8
19659,0,35,married,tertiary,1160,yes,0,200.2
19660,1,38,single,secondary,0,yes,0,259.3
19661,1,40,married,secondary,-378,yes,0,263.7
19662,0,32,married,tertiary,76,yes,1,223
19663,1,41,married,tertiary,140,no,0,255.2
19664,0,27,single,tertiary,489,yes,1,190.2
19665,1,44,married,primary,529,yes,0,260.2
19666,1,36,married,secondary,23,yes,1,250.5
19667,1,41,married,primary,1459,no,1,265.6
19668,0,59,married,secondary,699,yes,0,246.8
19669,0,39,married,primary,406,no,1,244
19670,1,33,married,primary,661,yes,0,205.4
19671,0,44,married,secondary,1206,no,1,288.2
19672,0,31,married,tertiary,1354,yes,1,201.4
19673,1,47,married,tertiary,556,yes,1,359.4
19674,1,48,married,secondary,1355,no,0,283.7
19675,1,39,single,primary,7066,yes,0,214.5
19676,1,32,married,primary,4885,no,0,210.8
19677,0,57,married,tertiary,839,yes,1,280.2
19678,0,35,married,secondary,407,yes,0,205.3
19679,0,36,single,tertiary,47,no,0,224.5
19680,1,45,single,tertiary,410,yes,0,271.5
19681,1,31,single,secondary,11386,no,1,226.2
19682,0,28,married,secondary,934,yes,1,203.1
19683,0,58,married,secondary,1142,no,0,320
19684,1,49,married,tertiary,0,yes,0,291
19685,1,33,married,tertiary,43,yes,1,248
19686,1,31,single,secondary,2544,yes,1,228.8
19687,0,57,married,tertiary,49,no,0,259.1
19688,1,33,married,tertiary,220,yes,1,287.8
19689,1,43,married,tertiary,30,yes,0,233.4
19690,0,27,single,tertiary,3196,yes,0,160.7
19691,1,49,married,secondary,588,yes,1,345.9
19692,1,54,married,tertiary,1691,yes,1,306.5
19693,0,42,married,primary,5639,yes,0,201.1
19694,1,71,single,tertiary,14220,no,1,417.7
19695,1,75,married,primary,3771,no,1,407.5
19696,0,56,married,primary,334,yes,1,281.1
19697,0,49,married,primary,563,no,1,288.5
19698,0,59,married,tertiary,0,yes,1,357.9
19699,0,31,single,secondary,315,no,1,254.2
19700,1,62,married,tertiary,2747,no,1,333.5
19701,1,58,divorced,secondary,2538,yes,1,329.6
19702,1,58,married,tertiary,1210,yes,0,288.4
19703,1,31,married,secondary,3242,no,0,207.3
19704,1,31,married,secondary,1062,yes,1,253.2
19705,0,33,married,tertiary,595,yes,0,179.8
19706,0,51,married,secondary,117,yes,1,275.9
19707,1,57,married,secondary,0,no,1,332.5
19708,0,59,divorced,secondary,2764,no,1,310.6
19709,0,39,married,secondary,501,yes,0,209.7
19710,1,36,married,secondary,198,yes,1,240.8
19711,0,47,married,primary,4543,yes,0,273.7
19712,0,30,single,secondary,363,yes,1,200.5
19713,0,59,married,secondary,319,no,1,290
19714,1,59,married,secondary,1033,no,0,262.5
19715,1,59,married,tertiary,353,no,0,307.9
19716,0,60,married,secondary,2552,no,1,346.8
19717,1,40,married,primary,0,yes,1,304.5
19718,0,34,married,tertiary,20,no,0,177.7
19719,1,30,married,primary,122,yes,1,234.7
19720,0,45,single,primary,2443,no,0,238.6
19721,1,55,married,tertiary,4424,no,1,295.9
19722,1,41,married,tertiary,-306,yes,1,293.1
19723,0,36,married,tertiary,0,no,1,265.8
19724,1,45,married,secondary,999,yes,1,309
19725,1,36,married,secondary,624,yes,1,270.1
19726,0,34,married,secondary,0,no,1,252.4
19727,0,30,single,primary,363,yes,0,204
19728,1,28,married,tertiary,2855,no,1,254
19729,1,36,married,primary,9,yes,0,197.9
19730,0,33,single,secondary,3170,no,0,202.3
19731,0,45,married,primary,115,yes,0,215.4
19732,0,40,married,secondary,0,yes,0,208.2
19733,0,49,married,secondary,-1680,yes,0,263.7
19734,1,52,married,secondary,-1224,yes,1,340.1
19735,0,43,married,primary,422,no,0,231.7
19736,0,47,married,secondary,3973,no,0,255.6
19737,1,53,single,secondary,459,yes,1,284.6
19738,1,35,single,secondary,1810,yes,1,249.3
19739,0,32,divorced,secondary,106,yes,1,223.2
19740,1,74,married,tertiary,935,no,1,405.3
19741,1,52,single,secondary,2323,no,1,303.9
19742,1,38,married,tertiary,432,no,1,288.8
19743,0,26,divorced,secondary,883,no,1,195.9
19744,1,40,single,secondary,1509,no,1,291.5
19745,0,37,married,secondary,4039,yes,0,225.2
19746,1,34,married,secondary,586,yes,1,246.1
19747,0,42,married,tertiary,5639,yes,1,254.7
19748,1,55,married,tertiary,-308,yes,1,367.3
19749,1,55,married,primary,-375,yes,1,308.2
19750,1,32,single,tertiary,1160,yes,1,237.2
19751,1,31,single,secondary,462,no,1,256.9
19752,1,57,married,primary,50,no,1,337.1
19753,0,57,married,primary,82,yes,0,269.3
19754,0,33,married,primary,483,yes,0,193
19755,1,34,single,secondary,6766,no,1,249.5
19756,0,58,married,secondary,575,no,1,304.6
19757,1,42,divorced,tertiary,998,yes,1,330.8
19758,0,36,married,secondary,465,yes,0,191
19759,0,49,divorced,secondary,-701,yes,1,255.7
19760,1,48,divorced,secondary,25,yes,1,282
19761,0,44,married,tertiary,795,no,1,241.8
19762,1,60,divorced,secondary,385,yes,1,363.5
19763,1,59,single,secondary,0,no,0,294.6
19764,0,26,single,tertiary,3672,yes,0,137.9
19765,1,64,married,secondary,474,no,0,339.2
19766,1,48,single,secondary,10655,yes,1,282.6
19767,1,40,married,tertiary,642,yes,0,220.7
19768,0,40,married,tertiary,0,yes,1,271.9
19769,0,44,single,tertiary,795,no,0,236.9
19770,0,31,single,tertiary,360,no,1,215.7
19771,0,51,divorced,tertiary,78,yes,1,272
19772,1,40,single,tertiary,3,yes,0,241
19773,1,34,married,secondary,176,no,0,257.2
19774,1,59,divorced,tertiary,133,no,1,339.6
19775,1,58,married,secondary,3401,yes,1,335.6
19776,1,26,single,secondary,1275,yes,1,211.2
19777,0,42,divorced,primary,6046,yes,1,281.5
19778,0,27,single,secondary,111,yes,0,139.1
19779,0,60,married,tertiary,262,no,0,246.4
19780,0,56,married,secondary,206,no,1,306.3
19781,0,35,married,secondary,298,yes,0,187.5
19782,1,47,married,secondary,65,no,0,263.1
19783,0,32,married,tertiary,329,yes,0,224
19784,1,31,married,secondary,395,yes,0,241.3
19785,0,47,divorced,secondary,8515,yes,1,274.1
19786,1,32,single,tertiary,152,no,0,209.8
19787,1,58,married,tertiary,602,no,1,334.9
19788,0,27,single,secondary,14,yes,1,205
19789,0,46,married,tertiary,757,no,0,210.9
19790,0,27,married,secondary,0,yes,1,196.3
19791,1,29,single,secondary,770,no,1,256.8
19792,0,41,married,primary,838,yes,1,275.6
19793,1,33,married,secondary,69,no,0,210.7
19794,0,43,married,tertiary,690,no,1,238.5
19795,1,21,single,secondary,8627,no,0,207.3
19796,1,36,married,tertiary,-11,yes,1,279.9
19797,0,50,single,primary,3096,no,0,260.6
19798,1,73,married,secondary,229,yes,0,343.8
19799,1,23,single,tertiary,137,no,1,223.2
19800,0,43,married,secondary,434,yes,0,189.9
19801,1,34,single,secondary,1171,yes,1,285.4
19802,1,55,married,secondary,171,no,1,320
19803,0,31,single,secondary,574,yes,0,198.1
19804,0,53,married,tertiary,1278,no,0,258.9
19805,1,51,married,tertiary,1466,yes,0,308.3
19806,1,47,married,secondary,1996,no,1,326.2
19807,0,61,married,secondary,493,no,1,281.5
19808,0,26,single,tertiary,-221,yes,1,199.2
19809,0,22,single,secondary,363,no,1,184.7
19810,0,38,single,tertiary,0,no,1,264.6
19811,0,44,married,secondary,795,no,1,225.5
19812,1,46,married,secondary,964,no,0,281.9
19813,1,32,single,primary,3616,yes,0,214.9
19814,0,44,single,secondary,3762,no,0,236.6
19815,1,48,married,secondary,178,no,0,224.7
19816,1,49,married,secondary,1235,yes,1,287.2
19817,1,50,married,tertiary,60,no,1,309.5
19818,1,36,married,primary,1582,no,1,259.7
19819,0,33,married,unknown,483,no,0,182.7
19820,1,73,single,primary,616,no,1,395.2
19821,1,46,married,tertiary,1322,no,1,312.3
19822,0,51,married,secondary,117,yes,0,247
19823,0,34,married,secondary,1897,no,1,232
19824,1,32,divorced,tertiary,-587,no,1,246.9
19825,1,31,single,tertiary,469,yes,1,239.2
19826,0,47,divorced,secondary,691,no,1,243.2
19827,0,39,married,tertiary,2644,yes,1,219.8
19828,0,37,single,secondary,815,yes,1,236.5
19829,1,27,single,secondary,0,no,1,225.1
19830,0,45,married,secondary,2106,no,1,299.3
19831,1,24,single,secondary,220,no,1,181.9
19832,1,50,married,tertiary,961,no,1,310
19833,0,40,married,tertiary,643,yes,0,184.5
19834,1,57,married,primary,0,yes,1,365.7
19835,0,42,married,secondary,-406,yes,1,261.3
19836,1,57,divorced,primary,-123,yes,1,318
19837,1,33,married,secondary,26,yes,1,249.6
19838,1,31,single,secondary,464,no,0,189.2
19839,1,34,married,secondary,1337,yes,1,248.2
19840,1,57,divorced,secondary,4664,no,1,319.1
19841,0,41,married,secondary,121,no,1,272.9
19842,1,48,divorced,secondary,100,yes,1,285.5
19843,0,53,married,primary,2240,no,1,315.3
19844,1,35,single,primary,-51,no,0,234.3
19845,1,35,married,secondary,106,yes,0,229.8
19846,0,59,married,tertiary,46,yes,0,315.5
19847,0,53,married,tertiary,4380,no,1,301
19848,0,36,married,secondary,42,yes,1,221.4
19849,0,78,married,tertiary,154,no,0,313.6
19850,0,36,married,secondary,688,yes,1,275.7
19851,1,47,single,secondary,2540,no,0,269.5
19852,1,30,single,tertiary,315,yes,1,264
19853,1,59,married,tertiary,0,no,0,311
19854,1,71,married,secondary,473,no,1,384.8
19855,0,27,single,tertiary,3638,no,1,221.8
19856,1,44,married,secondary,788,yes,0,231.8
19857,0,51,married,secondary,867,yes,0,246.5
19858,0,31,married,primary,1170,no,0,262.7
19859,0,34,divorced,secondary,874,yes,1,222.5
19860,0,48,married,tertiary,454,yes,0,241.7
19861,1,51,married,primary,0,yes,1,272
19862,0,30,married,tertiary,0,no,0,189.4
19863,0,34,divorced,unknown,0,yes,1,272.3
19864,1,39,married,tertiary,293,yes,1,298.1
19865,0,46,married,secondary,320,yes,1,268.1
19866,0,42,married,tertiary,2030,yes,0,199.2
19867,0,30,single,secondary,34,yes,0,194
19868,0,31,single,tertiary,1957,no,0,156
19869,1,31,married,tertiary,0,yes,1,250.2
19870,0,48,married,secondary,2106,yes,1,244.6
19871,1,30,single,tertiary,19358,yes,1,257.9
19872,1,31,married,primary,582,yes,1,255.5
19873,0,52,married,secondary,1054,yes,1,313.4
19874,0,38,married,tertiary,170,yes,0,191.1
19875,1,52,married,tertiary,592,no,1,319.7
19876,0,36,married,tertiary,60,no,1,223.3
19877,0,42,single,tertiary,382,yes,1,249.8
19878,1,44,single,secondary,-27,yes,1,307
19879,0,47,married,secondary,881,yes,0,257.5
19880,0,34,divorced,secondary,883,no,0,200.4
19881,1,36,married,secondary,80,yes,0,241.7
19882,0,41,married,secondary,72,yes,1,300
19883,0,47,divorced,tertiary,1139,yes,0,246.6
19884,0,59,married,primary,1173,no,1,313.6
19885,0,52,married,tertiary,142,yes,1,294.6
19886,1,26,single,tertiary,-32,no,1,190.6
19887,0,45,single,secondary,1929,yes,0,236.5
19888,0,70,single,tertiary,353,no,0,322.5
19889,1,40,married,primary,1325,no,1,270.8
19890,1,31,single,tertiary,11386,no,1,270
19891,0,51,married,secondary,1490,yes,1,295.6
19892,0,59,married,tertiary,46,no,0,304.7
19893,1,33,married,tertiary,8023,no,1,202
19894,1,31,married,primary,24,yes,1,258.2
19895,0,55,married,primary,8104,no,1,317.9
19896,0,52,married,primary,2087,yes,1,290.5
19897,0,45,married,secondary,999,yes,0,249.5
19898,1,48,divorced,secondary,108,yes,0,278.5
19899,0,58,married,primary,435,no,1,272
19900,0,55,married,tertiary,602,yes,0,255.2
19901,1,35,single,secondary,747,yes,1,252.9
19902,1,48,married,tertiary,2330,yes,0,302
19903,1,33,divorced,secondary,0,yes,1,241.5
19904,1,44,single,tertiary,33,no,1,283
19905,1,35,married,secondary,175,yes,1,286.2
19906,1,37,married,unknown,393,yes,0,251
19907,0,43,single,secondary,106,yes,1,269.7
19908,1,32,married,tertiary,396,no,1,271.4
19909,0,43,divorced,secondary,36,yes,0,221.3
19910,1,40,married,tertiary,2077,yes,0,240
19911,0,56,married,primary,16873,no,1,304.9
19912,0,51,married,tertiary,3921,yes,1,284.6
19913,0,59,married,secondary,2308,no,1,333.7
19914,0,40,married,primary,51,no,1,247.3
19915,1,23,married,secondary,2488,yes,0,164.9
19916,0,31,single,secondary,360,no,0,227.1
19917,0,41,married,secondary,49,yes,1,279.1
19918,1,27,married,secondary,-517,yes,1,253.2
19919,0,24,single,primary,508,yes,1,200.4
19920,1,28,single,secondary,89,yes,1,261.7
19921,0,19,married,tertiary,1191,no,0,165.1
19922,0,39,married,secondary,111,no,1,219.2
19923,0,45,married,tertiary,2128,yes,0,253
19924,1,40,married,secondary,56,yes,0,233.2
19925,0,39,married,secondary,186,no,1,249.1
19926,0,25,married,primary,242,yes,0,174.3
19927,1,33,married,secondary,287,no,0,282.3
19928,1,31,married,secondary,589,yes,1,248.6
19929,0,50,married,primary,2061,yes,1,268.9
19930,1,51,divorced,secondary,518,yes,0,293.1
19931,0,33,married,secondary,75,no,1,197.6
19932,1,79,married,primary,2628,no,0,366.6
19933,1,41,married,tertiary,4824,yes,0,230.7
19934,1,35,married,secondary,188,no,0,226.7
19935,0,37,married,secondary,121,yes,1,250.1
19936,1,51,married,primary,34,no,1,321.7
19937,1,49,married,primary,889,yes,1,298.3
19938,1,26,single,secondary,592,no,0,212.1
19939,0,43,married,tertiary,-406,yes,1,279
19940,1,36,divorced,primary,487,yes,1,223.1
19941,1,26,single,unknown,203,yes,0,250
19942,1,28,single,secondary,618,yes,0,219.6
19943,0,51,married,secondary,1315,no,1,284.9
19944,0,32,married,primary,5878,no,0,194.8
19945,1,21,single,secondary,4,no,1,153.7
19946,1,35,single,tertiary,2,yes,1,262.4
19947,0,52,married,tertiary,0,no,1,271.4
19948,1,31,single,unknown,112,no,1,244.6
19949,1,60,single,secondary,179,yes,1,362.8
19950,0,34,married,secondary,4343,yes,0,217.9
19951,1,45,married,secondary,776,no,1,300.8
19952,1,42,married,secondary,505,no,1,288.5
19953,1,31,married,secondary,1407,yes,1,242.9
19954,1,39,married,primary,179,yes,1,254.4
19955,0,42,married,unknown,2980,yes,1,240.2
19956,0,27,single,tertiary,50,no,1,219.3
19957,0,32,single,tertiary,-402,yes,0,178.5
19958,0,58,married,tertiary,175,no,1,334.5
19959,1,35,divorced,secondary,67,no,1,268.4
19960,1,52,divorced,secondary,1679,no,0,251.9
19961,1,42,married,secondary,994,yes,1,321.1
19962,0,35,married,secondary,2682,yes,0,219
19963,1,36,married,tertiary,1925,yes,0,231
19964,0,41,single,secondary,1567,no,1,248.4
19965,0,51,married,secondary,174,yes,1,302.1
19966,0,41,married,primary,28,yes,0,192.3
19967,0,58,married,primary,4012,no,0,272
19968,1,38,married,secondary,3190,yes,0,243.5
19969,1,75,divorced,secondary,3771,no,1,377.7
19970,0,31,single,tertiary,1588,no,0,156.8
19971,1,43,single,tertiary,58,yes,1,322.3
19972,0,33,single,tertiary,-300,yes,1,237
19973,1,33,married,secondary,0,yes,1,257
19974,1,51,married,tertiary,-892,yes,1,339.4
19975,1,23,single,secondary,1021,no,0,174.3
19976,0,30,married,unknown,3134,yes,1,220.2
19977,1,31,married,secondary,296,yes,1,227.1
19978,0,31,married,secondary,1787,no,0,185.9
19979,0,58,married,tertiary,883,no,1,323.3
19980,0,45,married,secondary,334,no,0,202
19981,1,51,married,secondary,160,yes,1,298.3
19982,0,57,single,secondary,1044,yes,0,254.2
19983,0,58,married,primary,497,no,1,307.8
19984,0,38,married,primary,1931,yes,1,255.7
19985,0,41,divorced,secondary,936,yes,1,246.9
19986,1,36,married,secondary,191,yes,0,272.4
19987,0,34,single,secondary,876,yes,1,237.7
19988,0,35,divorced,tertiary,39,no,1,254.2
19989,0,45,single,unknown,0,yes,0,247
19990,0,27,married,secondary,130,no,1,210.7
19991,1,50,married,secondary,372,yes,0,252.4
19992,1,47,single,primary,3018,yes,1,316
19993,1,53,married,tertiary,483,no,1,319.8
19994,0,33,married,tertiary,2,yes,0,227.9
19995,1,50,divorced,tertiary,4384,no,1,280.3
19996,1,51,married,unknown,2007,yes,1,317.1
19997,1,50,married,unknown,887,no,1,277.9
19998,1,75,married,secondary,3810,no,0,369.9
19999,0,32,married,secondary,782,yes,0,174.3
